,log_gross,version_count,release_width
2253,17.37239058824717,7,3004.0
2254,17.37217546631586,5,2416.0
2255,17.36297044660468,0,1488.0
2256,17.359578956859036,6,2079.0
2257,17.344889463857456,4,1348.0
2258,17.341931227830496,2,1646.0
2259,17.33829121189459,7,1833.0
2260,17.330597628255923,22,2852.0
2261,17.330072040972944,7,2811.0
2263,17.324770431656166,8,1738.0
2265,17.3190016775249,2,1505.0
2266,17.31272904847898,3,2189.0
2267,17.310374253872315,11,1367.0
2268,17.310055254878005,4,2399.0
2269,17.29950613974898,6,1999.0
2270,17.298220336009006,5,1702.0
2271,17.29621764374034,4,844.0
2272,17.293170399701552,1,2467.0
2273,17.288769621937387,5,2220.0
2274,17.28322684226344,4,1769.0
2277,17.272678453748355,8,1704.0
2278,17.270027355043805,2,1954.0
2280,17.26497256890119,1,1871.0
2281,17.261488106237767,5,2798.0
2285,17.255247010257815,7,1273.0
2286,17.25472745085623,5,2725.0
2287,17.250852811697303,6,1249.0
2288,17.247097788039188,10,975.0
2289,17.23987418465827,17,2469.0
2292,17.227430249654706,6,2507.0
2293,17.226936020682317,5,1972.0
2295,17.20874333957088,8,2142.0
2296,17.208696365835305,8,1424.0
2297,17.196915012283206,15,1991.0
2298,17.183193037330174,5,2798.0
2299,17.180963829412907,3,2777.0
2300,17.179014379780707,8,1459.0
2303,17.173566938844026,6,1287.0
2307,17.155269922510378,5,3044.0
2308,17.15065239283153,5,2236.0
2310,17.13134774414056,2,534.0
2313,17.115045429760713,6,2175.0
2315,17.114071118749457,0,2500.0
2318,17.07383091708979,0,2482.0
2319,17.0704837619136,5,2512.0
2320,17.06957918714919,2,1629.0
2321,17.057662734461992,10,1887.0
2324,17.05475814225988,5,2189.0
2325,17.05364140924226,5,2530.0
2326,17.038565637568748,6,1500.0
2329,17.022622782198866,11,1221.0
2330,17.002034829288803,7,1850.0
2332,16.98662570456054,16,1172.0
2333,16.980395854176802,10,1245.0
2334,16.976758117453105,5,1532.0
2336,16.96163674925752,1,1636.0
2337,16.960064049243442,10,2789.0
2338,16.954953922253633,9,2312.0
2339,16.950629877541612,6,2397.0
2340,16.94948666562823,6,1922.0
2341,16.943461306393345,1,1837.0
2343,16.935315777482252,4,1569.0
2344,16.931027418289663,4,2236.0
2345,16.925994477151132,4,2631.0
2346,16.914071990995716,8,1698.0
2348,16.891496639985384,0,934.0
2349,16.888039275775736,7,2772.0
2350,16.887136358619543,16,2242.0
2352,16.881520943396502,3,2489.0
2353,16.878603304701123,10,2883.0
2354,16.877501294582366,6,1698.0
2356,16.874327483800506,11,2664.0
2357,16.866810689427847,6,1433.0
2358,16.864269058510384,0,1732.0
2360,16.859202031484937,5,1175.0
2361,16.854448191565133,7,1866.0
2362,16.85195281976605,5,1615.0
2366,16.828599872765977,21,1687.0
2367,16.82641913661468,5,1566.0
2368,16.825146525641582,5,1833.0
2370,16.823506820432915,1,1449.0
2371,16.819077063626782,12,2133.0
2372,16.815235848803244,4,2419.0
2373,16.809020263442665,3,2003.0
2375,16.792557339993493,18,910.0
2377,16.79078657165085,10,1431.0
2378,16.76920937430666,1,2181.0
2379,16.765359717780196,6,2531.0
2381,16.723496275259663,1,2387.0
2383,16.70331112428972,6,1226.0
2384,16.683433493810476,5,869.0
2385,16.67947976020591,1,1568.0
2387,16.675424253850448,2,1703.0
2388,16.67488086516852,4,2002.0
2389,16.669406361297455,16,1112.0
2391,16.653428523794464,12,1374.0
2392,16.6509500693291,0,1736.0
2393,16.648790546858496,2,2039.0
2394,16.644512458091327,1,1537.0
2395,16.637429536592663,3,1806.0
2396,18.240405296448372,9,3120.0
2397,18.18811109372641,14,2838.0
2398,18.083095568244136,9,3223.0
2399,18.064189311745753,7,3053.0
2400,17.98889989932559,0,3618.0
2401,17.83639657813291,19,3736.0
2402,17.47740008893953,16,3230.0
2403,17.424231762313276,28,3091.0
2404,17.269044696084695,7,3083.0
2405,17.239708031280077,18,2872.0
2406,17.136771331879654,21,2648.0
2407,17.102650941163777,12,2936.0
2410,17.051469826300877,11,2666.0
2411,17.035110880320776,20,2776.0
2412,17.02745151210604,11,2827.0
2413,17.01327322036009,25,2422.0
2414,16.882591765309378,16,1823.0
2415,16.83089000555574,13,2647.0
2416,16.756913142473003,8,2441.0
2417,16.524470345267503,7,2524.0
2418,16.497813935991456,16,1789.0
2419,16.243039564000853,13,2101.0
2420,15.994848677644772,8,2023.0
2421,15.814963505089766,24,2459.0
2422,15.751091544418733,3,2003.0
2425,13.196895545288605,16,93.0
2429,16.261174174349897,7,849.0
2430,15.90373058078319,0,457.0
2431,15.8848479744652,1,256.0
2434,15.650276833272693,24,483.0
2435,15.493361787309345,4,199.0
2436,15.480252421339992,21,461.0
2437,15.444993617303904,6,191.0
2439,15.28081224478088,17,222.0
2440,15.240357861251098,2,466.0
2441,15.155778519695962,0,143.0
2442,15.066577803820044,11,83.0
2443,15.023355356436461,5,311.0
2445,14.902017201423707,6,144.0
2447,14.734677549435123,34,511.0
2448,14.633926023009485,5,111.0
2450,14.561214609262823,2,110.0
2453,14.204674182613068,4,217.0
2456,14.01723923901679,8,121.0
2460,13.708800242848012,5,43.0
2463,13.661199031868614,1,56.0
2464,13.61833441609763,0,358.0
2465,13.409112514807509,5,91.0
2467,13.296346936171021,4,136.0
2468,13.26220879455624,9,363.0
2469,13.251041512001382,10,31.0
2470,13.2154656670666,0,279.0
2471,13.026118961337176,2,31.0
2472,13.003982913323117,17,266.0
2473,12.926796081860223,3,22.0
2474,12.830338555518411,15,48.0
2475,12.77567553874866,6,307.0
2477,12.758744379231166,21,16.0
2478,12.626534734644245,13,67.0
2480,12.461578831661376,7,33.0
2481,12.27516484541723,10,90.0
2482,12.15278262216335,5,27.0
2486,11.745924293115165,0,12.0
2487,11.557191123268215,12,40.0
2489,11.401345649498484,0,4.0
2490,11.37790725329214,0,7.0
2491,11.082527090316852,0,24.0
2493,11.046324041652891,0,43.0
2498,10.56869811440305,5,50.0
2499,10.515831319492467,3,19.0
2500,10.340289815953332,0,80.0
2501,10.330975044678786,4,23.0
2505,10.00011504611972,12,21.0
2506,9.993602441978389,3,7.0
2507,9.620527646419676,18,18.0
2508,9.595126468875947,7,15.0
2511,17.97831626588778,20,3472.0
2512,17.758649133823834,8,3208.0
2513,17.529164840800938,0,2780.0
2514,17.505431544494968,7,2160.0
2516,17.286630596506722,7,2605.0
2518,17.039372571108768,12,2986.0
2519,16.81915633697497,40,2570.0
2520,16.667920001702022,4,2310.0
2521,16.59627886103606,10,2381.0
2522,16.436498471690033,9,2870.0
2523,16.361416896477223,7,2124.0
2524,16.16769672434722,5,2486.0
2525,16.163633388861818,0,2816.0
2526,15.895971704670197,14,2538.0
2527,15.607717260501936,8,1841.0
2529,14.85486564363921,0,432.0
2532,16.455990018728635,14,1887.0
2533,16.422620976073627,16,2652.0
2534,16.211378413303724,0,2277.0
2535,15.85830289732094,6,1325.0
2537,15.221266066514103,0,401.0
2538,14.854962194356085,16,1956.0
2541,14.723582810464388,1,256.0
2542,14.464752871833113,0,298.0
2543,14.17269467225378,2,266.0
2546,13.662842944516873,0,1121.0
2548,13.45135340627775,5,2160.0
2550,12.979850053447853,0,537.0
2553,12.756590025337477,0,29.0
2555,12.670187092534004,2,41.0
2558,12.547354724861425,4,10.0
2559,12.49383846447512,11,32.0
2560,12.35280588402957,0,63.0
2561,12.337118451642334,5,275.0
2562,12.217744266390575,15,201.0
2563,11.894712445723815,12,64.0
2564,11.640157055446222,3,55.0
2565,11.595325392217443,8,13.0
2569,11.444518136305328,0,48.0
2570,11.434704430375628,6,50.0
2571,11.388891684046781,5,75.0
2573,10.399189386156271,1,60.0
2580,9.762211965178174,8,3.0
2582,9.373903755841548,0,5.0
2583,9.373648989588206,19,10.0
2585,9.299723933110869,0,6.0
2591,8.954673628956414,0,10.0
2592,8.69349667588463,18,12.0
2595,8.491054533806542,0,5.0
2597,8.146419323098003,13,1.0
2599,7.852050207265889,16,10.0
2600,7.659171367666058,0,10.0
2601,7.659171367666058,0,532.0
2602,7.501082124259871,8,1.0
2604,7.408530566894626,0,1.0
2620,17.44702998379779,5,1630.0
2621,17.38303207845677,5,1853.0
2625,17.26631101139217,0,2022.0
2626,17.25605569599143,5,1326.0
2627,17.226902993007844,4,2739.0
2628,17.12473485551932,5,1378.0
2630,17.089581401584233,4,2469.0
2633,17.026041702632096,5,540.0
2634,16.961800593109487,3,1111.0
2635,16.886791255009364,16,2230.0
2636,16.885439081918204,3,1831.0
2639,16.823926107640446,7,1609.0
2643,16.683789160640245,6,540.0
2646,16.67088050394798,1,1661.0
2648,16.558905766236624,1,403.0
2649,16.47194565851892,5,1070.0
2652,16.403524110932022,6,237.0
2653,16.383789979985615,5,1738.0
2656,16.345279429551454,4,1794.0
2661,16.15986177564739,4,367.0
2662,16.14327390170495,9,588.0
2663,16.135864348475867,14,388.0
2665,16.060458381308756,6,150.0
2667,15.992884860202508,0,412.0
2668,15.974826254651905,3,1165.0
2669,15.899698442914962,3,230.0
2670,15.826263110551656,3,454.0
2671,15.770710565211811,4,223.0
2672,15.770115370078123,8,1060.0
2674,15.764015765512173,19,1525.0
2676,15.741378628200037,8,462.0
2678,15.706071378486651,13,201.0
2679,15.70017717050067,8,340.0
2680,15.60871514916706,8,561.0
2681,15.60767844377892,7,516.0
2682,15.56712054953746,8,449.0
2683,15.546333544252269,4,1160.0
2684,15.520762704963934,2,253.0
2685,15.42896260297724,5,1086.0
2686,15.425290012066379,2,1807.0
2687,15.412863540909727,2,1077.0
2688,15.367808644620961,11,195.0
2689,15.341793574888326,15,243.0
2690,15.329168580297438,8,1742.0
2691,15.206486692459857,7,125.0
2694,15.117268567599538,7,461.0
2695,15.096446070091616,26,322.0
2697,15.002992634595003,0,91.0
2698,14.910992953623456,5,183.0
2699,14.889339938298807,10,435.0
2700,14.880720136032043,9,93.0
2702,14.811225590953423,5,165.0
2703,14.747716370407417,6,261.0
2704,14.744610105585545,20,116.0
2705,14.705314388474301,3,232.0
2706,14.681496138655481,9,152.0
2708,14.660839194988963,0,443.0
2709,14.649218926634788,15,195.0
2710,14.638543242968234,3,177.0
2711,14.603078431943704,0,162.0
2713,14.512296111610238,12,35.0
2716,14.354469307984411,0,275.0
2719,14.173353519504788,15,610.0
2720,14.158089113017247,6,81.0
2721,14.114284636043166,15,116.0
2722,14.094046431162393,2,94.0
2723,14.074171048845642,4,68.0
2724,13.98149946013733,0,277.0
2726,13.821034274115958,9,321.0
2727,13.736748696323794,2,127.0
2729,13.448190584782457,0,59.0
2732,13.243676176110958,6,101.0
2735,13.08643563646184,10,152.0
2739,12.726270215095157,21,122.0
2741,12.50464272788856,0,53.0
2742,12.439574365312563,8,52.0
2743,12.339282736542861,2,151.0
2744,12.013258230741812,0,30.0
2745,11.641160355860418,1,18.0
2746,11.576895074308167,0,7.0
2748,11.058212337893119,8,1.0
2750,10.747100058912297,2,14.0
2751,10.564576309402185,0,17.0
2754,10.233366673687698,8,5.0
2756,9.396321889601625,0,2.0
2757,20.435271901203663,0,3461.0
2758,19.881823487875778,6,3126.0
2759,19.756393602037967,6,3663.0
2761,19.539648670376874,12,2977.0
2762,19.526570659667176,5,3161.0
2763,19.47066720544698,9,2173.0
2764,19.347252908295143,0,1764.0
2765,19.340418599662428,7,3768.0
2768,19.26925839363122,6,3061.0
2769,19.20738480454813,6,3747.0
2771,19.196913570058516,2,3499.0
2775,19.0965480080038,8,4102.0
2776,19.090204173111243,7,3969.0
2777,19.047519437909607,0,4065.0
2778,19.045232111687135,8,3444.0
2780,19.02573422019954,0,3926.0
2782,18.99303629820744,8,4101.0
2784,18.990304484843147,12,3691.0
2786,18.98819329876109,4,3345.0
2787,18.972180923530058,5,2461.0
2789,18.898911952402074,7,3886.0
2790,18.888069632741768,0,3184.0
2793,18.856972975855733,4,3619.0
2796,18.80104963319877,9,2561.0
2797,18.792251121051244,13,3184.0
2798,18.79087110280806,0,3494.0
2799,18.786410801325015,1,2871.0
2800,18.78268015074722,9,3842.0
2802,18.756111631414846,4,3706.0
2803,18.747207574279713,3,3307.0
2805,18.717293342779985,4,3411.0
2806,18.70669198634468,12,3734.0
2807,18.702522183063724,0,3924.0
2808,18.698864797692416,5,3001.0
2809,18.697719410780138,0,3963.0
2810,18.694809648245037,0,3975.0
2811,18.671485826983446,5,2611.0
2812,18.669102196054585,6,3776.0
2813,18.655571695571258,7,3442.0
2814,18.64372047387732,0,2946.0
2815,18.6428025734866,19,3340.0
2816,18.641745816725805,11,2882.0
2818,18.613349788695764,13,2169.0
2819,18.598989275989545,4,3160.0
2824,18.554571012173337,5,3020.0
2825,18.54701866423225,11,3914.0
2826,18.54248146677291,6,3053.0
2829,18.493175176479458,0,3894.0
2831,18.46361522559966,8,3555.0
2833,18.445797832293817,6,3474.0
2834,18.444669323403705,0,3638.0
2836,18.436544299753614,7,1545.0
2837,18.420805726141765,21,2579.0
2838,18.407711039775847,6,3380.0
2839,18.358038237575613,5,3101.0
2842,18.301540196043028,0,3396.0
2843,18.289482581513766,15,2879.0
2844,18.28013677487402,7,1559.0
2846,18.260045310150648,5,1454.0
2847,18.25300877207257,4,25.0
2849,18.237942120198078,10,3775.0
2850,18.23468999991636,16,3809.0
2852,18.22917118242084,3,3211.0
2855,18.216885574623692,10,3261.0
2857,18.201001759090804,3,3255.0
2858,18.199686481261722,6,3430.0
2859,18.189592945502834,5,3560.0
2861,18.171087641910475,6,2986.0
2862,18.162781345121193,33,3368.0
2864,18.156827874061396,6,3074.0
2865,18.153745140819414,11,1110.0
2868,18.1477312652559,10,1163.0
2869,18.145891204482524,7,1490.0
2870,18.14129152388435,6,3170.0
2871,18.139720774125312,10,1856.0
2873,18.1334007639839,8,3030.0
2874,18.094667724521287,10,1692.0
2875,18.075923120109803,5,2799.0
2876,18.074947817201146,12,2392.0
2878,18.059488928577196,9,1795.0
2879,18.056371259504065,6,1999.0
2880,18.043213326981764,0,3080.0
2883,18.02540155280617,0,3555.0
2884,18.020981322283127,9,1402.0
2885,18.01218912056371,0,3002.0
2886,18.000697318257828,6,2067.0
2887,17.990121079860405,3,3503.0
2889,17.983340606969605,7,2908.0
2890,17.982282349730845,4,2986.0
2891,17.974450280344925,6,3083.0
2892,17.97094201944985,7,1149.0
2893,17.961490803452165,6,1722.0
2895,17.925121001406808,7,515.0
2896,17.919679849092542,17,2404.0
2897,17.91090237162711,4,2469.0
2898,17.910741310736842,5,2404.0
2899,17.910225984740947,8,3345.0
2900,17.905437845042556,14,1636.0
2901,17.904843650389058,0,3271.0
2902,17.893574253205973,12,2001.0
2903,17.888214474769313,4,3228.0
2904,17.888115807725566,7,2820.0
2907,17.86099253589467,13,1530.0
2908,17.847965248278516,5,1837.0
2910,17.8431304244429,3,2769.0
2911,17.83143862839561,5,2500.0
2912,17.831416798408327,5,2227.0
2914,17.81848500313045,9,3189.0
2915,17.81567965135398,8,2723.0
2916,17.80860300533235,5,1538.0
2918,17.79734109761822,11,1544.0
2919,17.784465124836643,8,1506.0
2920,17.781562647093363,6,2625.0
2921,17.780098214263717,11,3169.0
2922,17.77584010587383,5,3597.0
2923,17.766767507227406,7,2669.0
2925,17.755785881487142,5,2436.0
2927,17.749304565891915,4,3005.0
2930,17.72769641013217,13,1755.0
2931,17.725058041815736,10,2573.0
2932,17.71857358238092,3,2721.0
2933,17.716343750298414,7,2815.0
2934,17.713910550090045,5,2777.0
2935,17.707507615962154,6,3401.0
2936,17.70362852108714,4,2188.0
2937,17.6993000421779,3,2625.0
2938,17.698072331990687,7,2898.0
2939,17.68913201223432,4,2744.0
2941,17.682445356515686,4,2449.0
2942,17.674099305092145,5,3219.0
2945,17.65176086789384,9,1963.0
2946,17.647439024375664,9,1975.0
2947,17.645116619449222,4,1974.0
2948,17.63676727645287,11,1416.0
2950,17.617490747299424,13,1902.0
2951,17.614874567393468,0,3399.0
2952,17.607357707223052,11,3482.0
2953,17.602954210000124,7,1770.0
2954,17.60036783259723,13,2162.0
2955,17.596241239324804,18,989.0
2956,17.592878225091813,6,1350.0
2957,17.58177658766171,6,1625.0
2958,17.578937401959536,6,3320.0
2959,17.570205748479008,7,978.0
2961,17.542261666622533,5,2747.0
2962,17.52936821802926,4,2566.0
2963,17.528626154648332,7,2582.0
2965,17.521478002196414,5,3381.0
2966,17.51573948743443,14,1201.0
2967,17.499001193441273,7,2587.0
2968,17.497852866425603,0,2840.0
2969,17.496551722794212,3,2468.0
2970,17.48580385458253,3,2132.0
2971,17.477095174134394,12,2140.0
2972,17.476423931282202,12,1754.0
2973,17.464503699462746,8,1276.0
2974,17.459227255902224,5,2643.0
2975,17.45801698802048,0,2409.0
2976,17.450868289218842,14,2821.0
2977,17.450118075410725,8,2571.0
2979,17.444452649357633,5,1399.0
2980,17.440387214082033,12,3127.0
2981,17.4403617340778,6,3109.0
2983,17.42724170740936,8,1966.0
2984,17.42223384762743,7,2100.0
2985,17.41723782517533,4,3233.0
2987,17.40679639471355,6,2851.0
2992,17.391774212607707,16,1407.0
2994,17.38089381233539,10,3168.0
2995,17.373711688436096,15,1504.0
2996,17.373528452276155,4,3205.0
2997,17.366902432627803,0,1654.0
2998,17.337830666375176,7,2265.0
2999,17.33693956023559,5,3007.0
3000,17.335167427918613,1,2439.0
3003,17.332093377414832,7,1552.0
3004,17.331368713499845,8,3213.0
3005,17.32487364705219,10,2571.0
3007,17.30839310244327,4,2840.0
3009,17.294717998252498,16,1775.0
3012,17.274046037322268,7,2102.0
3014,17.26874887779204,6,2334.0
3015,17.26256915193442,4,1727.0
3017,17.24570072410496,5,2261.0
3019,17.23949431373391,1,2664.0
3020,17.239410280255953,1,796.0
3022,17.23131165111281,9,2752.0
3024,17.220233982490974,5,2538.0
3025,17.218815350808097,0,1358.0
3027,17.21149775683266,9,1085.0
3028,17.195891302395903,3,1291.0
3030,17.18924228821544,6,1990.0
3032,17.183573404063495,0,1736.0
3033,17.17027705017841,6,2305.0
3034,17.167692575101302,6,2860.0
3036,17.14318288472292,1,2355.0
3037,17.123973562924483,7,2349.0
3039,17.096182873036973,7,2678.0
3042,17.08965729201129,5,1906.0
3043,17.080009709289037,7,2719.0
3044,17.079520768015644,0,1119.0
3045,17.077400813806538,2,1414.0
3047,17.070855236167244,0,2756.0
3048,17.068108003654903,9,1887.0
3049,17.06532687088311,5,2026.0
3050,17.04617450905325,6,2610.0
3051,17.04299890833189,12,1436.0
3052,17.042571195679486,8,754.0
3053,17.042370901554353,6,3108.0
3054,17.040251350238076,6,955.0
3056,17.020299466494468,9,1663.0
3058,17.010492053529198,7,3204.0
3059,17.005075299506068,5,1132.0
3060,17.005019609352228,3,1103.0
3062,16.97874478510394,3,1278.0
3063,16.963059260529203,7,1294.0
3064,16.95909237222852,9,2473.0
3066,16.94102672352564,4,2517.0
3067,16.940226285429777,6,2775.0
3068,16.930472464792043,5,3425.0
3071,16.92605590564629,10,1225.0
3073,16.905412315521897,8,2522.0
3074,16.898839566319246,3,1553.0
3075,16.889766586166527,6,1433.0
3077,16.88055063340943,11,1630.0
3078,16.879532215615978,3,1263.0
3079,16.870747014112332,7,2256.0
3080,16.86047004302574,5,2604.0
3082,16.860039995663197,5,2877.0
3084,16.85810661760278,8,426.0
3085,16.85066381307803,0,2465.0
3088,16.843682092901773,5,517.0
3091,16.828206186795683,2,2702.0
3094,16.812308363637236,0,1528.0
3095,16.811579274914838,4,1248.0
3096,16.80764637200386,1,831.0
3097,16.796188278257105,0,2622.0
3099,16.77647776919352,0,3026.0
3101,16.755990077225785,12,997.0
3102,16.751746722691443,5,2545.0
3103,16.742449993594693,4,1686.0
3104,16.741065508845875,5,1234.0
3105,16.738529225245983,6,2538.0
3106,16.73502495816454,2,1025.0
3107,16.729430859619423,2,860.0
3111,16.697252799569775,5,2233.0
3113,16.684188701775184,2,801.0
3114,16.66775633660062,4,2543.0
3115,16.66738031326173,7,1255.0
3117,16.656014613021345,4,1106.0
3118,16.647176528985504,0,3044.0
3120,16.63742584810233,5,2464.0
3121,16.63114673654613,5,2848.0
3122,16.62638542216631,5,1981.0
3125,16.590469094973564,1,2478.0
3127,16.574428699670605,1,803.0
3128,16.57007748378687,4,2153.0
3130,16.55109745350046,5,1615.0
3131,16.53946265112251,15,2012.0
3132,16.521784649383743,5,2406.0
3133,16.519714839656885,6,1627.0
3134,16.51818433194924,1,588.0
3135,16.510186724021032,7,1872.0
3137,16.49264742786465,7,1658.0
3139,16.487653542216012,4,2868.0
3140,16.486107320696107,4,2609.0
3141,16.479711896533075,7,1829.0
3142,16.47261778927302,3,2271.0
3144,16.449726400759133,1,2881.0
3145,17.973051600564965,21,3237.0
3146,17.810647672556595,12,2856.0
3148,17.142902470432023,7,1959.0
3149,16.961386350532813,9,2470.0
3150,16.535443347319898,0,2700.0
3151,16.525162741873213,8,1480.0
3153,16.30609381528537,8,2549.0
3154,16.25740862299616,9,2801.0
3155,16.018052196864307,7,524.0
3158,14.18475003650837,10,124.0
3159,14.089795792173593,11,65.0
3160,11.705024070278101,20,44.0
3165,15.340174152960476,1,137.0
3167,15.211485906737016,1,152.0
3168,15.172668032823553,11,160.0
3169,15.07534163130805,4,84.0
3170,14.953750528244818,0,154.0
3171,14.890747424498985,8,115.0
3172,14.873487293064267,25,199.0
3173,14.70314128755516,9,252.0
3174,14.686303380246573,3,92.0
3175,14.633556287652837,4,135.0
3176,14.603871095459544,18,142.0
3177,14.524020130392412,3,62.0
3181,14.30400590662218,4,116.0
3183,14.272394752547832,0,50.0
3186,14.219046473042328,0,39.0
3188,14.170933518498755,0,63.0
3189,14.163865486363322,0,120.0
3190,14.133218556547954,0,57.0
3191,14.016578629007745,1,147.0
3193,13.874648899342352,4,52.0
3194,13.849746753640405,0,47.0
3195,13.845962165420103,0,60.0
3198,13.765050600465592,21,80.0
3199,13.706803337220071,0,69.0
3200,13.60259081495635,0,55.0
3202,13.520194084156483,7,107.0
3204,13.476219351779262,0,74.0
3210,13.369243767629559,0,80.0
3219,13.188338366327862,10,37.0
3220,13.130391069091559,7,43.0
3222,13.09106257876771,4,26.0
3223,13.077430862927178,0,71.0
3227,12.965517736095014,20,73.0
3230,12.909472091554465,5,19.0
3232,12.87818514012126,1,21.0
3233,12.871900015435155,4,26.0
3234,12.859628844395901,11,31.0
3235,12.83667930761522,0,64.0
3246,12.704964342416547,0,14.0
3247,12.699902658639948,13,39.0
3249,12.69876993958121,7,31.0
3250,12.694944028939839,0,11.0
3251,12.693587676276655,1,22.0
3254,12.634098013077999,11,18.0
3263,12.447708161676074,0,42.0
3264,12.422642638272947,0,17.0
3271,12.318865473005296,5,30.0
3272,12.288928316187931,4,17.0
3275,12.217852984065704,15,20.0
3277,12.201944134946393,12,13.0
3279,12.111058421926492,0,47.0
3282,12.07888111345183,4,13.0
3288,11.97935396103651,8,20.0
3292,11.945253187234963,11,11.0
3294,11.930180794452868,0,61.0
3298,11.905285069899913,3,14.0
3299,11.88811004378786,0,7.0
3304,11.831488281047873,1,7.0
3305,11.82804272717055,11,15.0
3307,11.790973781453724,4,15.0
3312,11.717839870416817,8,24.0
3314,11.67394677359348,0,2.0
3316,11.624860322207184,0,6.0
3319,11.557583293264585,0,7.0
3323,11.521756357604984,33,6.0
3327,11.450996868348062,11,36.0
3328,11.399051030769385,17,13.0
3331,11.341935462918219,5,8.0
3337,11.155650340959463,0,15.0
3338,11.13783921111854,1,10.0
3345,10.981965158783856,0,4.0
3346,10.947731648720744,30,9.0
3349,10.928273880563582,0,7.0
3350,10.927879042172982,13,9.0
3352,10.881926450925217,0,8.0
3353,10.875553519877696,0,5.0
3357,10.75239839707897,5,4.0
3358,10.751799184597422,8,2.0
3366,10.561137080742917,0,6.0
3370,10.45843531933701,0,3.0
3371,10.426587537177507,4,2.0
3373,10.411388904784872,0,8.0
3374,10.41000390471402,0,6.0
3376,10.37695392954475,0,7.0
3378,10.344351978996153,5,12.0
3381,10.327643559087782,0,9.0
3383,10.298329770340379,9,6.0
3385,10.277221166482795,0,10.0
3386,10.256535928419162,12,4.0
3388,10.205553183855171,20,8.0
3389,10.19058195234216,9,12.0
3390,10.181232919041921,13,6.0
3393,10.107448284433564,7,2.0
3398,10.035173493361503,0,2.0
3399,10.026589749670112,15,1.0
3400,10.017084059118668,14,10.0
3401,10.00242750039103,0,2.0
3403,9.983176351437496,0,4.0
3404,9.964206287570834,0,6.0
3405,9.948986592607346,0,6.0
3406,9.91219949313815,8,1.0
3408,9.887561401985868,7,9.0
3411,9.79305865876674,17,3.0
3413,9.781432906528822,0,6.0
3414,9.688808079634049,0,6.0
3416,9.659886159319521,2,2.0
3419,9.531698970787348,17,3.0
3420,9.511185430954244,5,3.0
3421,9.505916206547065,6,2.0
3423,9.491224389926964,0,1.0
3424,9.464750005164392,0,13.0
3425,9.408289184655837,22,6.0
3430,9.276783328524896,1,7.0
3431,9.243484970568485,0,4.0
3433,9.201804040953895,0,1.0
3435,9.18471482433721,10,9.0
3436,9.169518377455928,0,2.0
3437,9.167432870964907,0,1.0
3438,9.128696382935672,15,2.0
3444,9.018089684104343,5,5.0
3447,8.98969370086056,5,1.0
3448,8.980046316633132,5,2.0
3452,8.910990494656719,12,2.0
3454,8.871926251117628,0,6.0
3455,8.87024156729927,14,2.0
3458,8.83200393125627,0,2.0
3459,8.821732380934442,12,2.0
3460,8.805824812903607,23,8.0
3461,8.805525052709516,16,2.0
3464,8.651549243915316,5,2.0
3465,8.651024539049757,0,1.0
3466,8.64135583403666,7,2.0
3467,8.615045591583742,0,2.0
3468,8.599694412927981,3,1.0
3469,8.525756422076725,15,2.0
3470,8.51959031601596,0,1.0
3472,8.492080490601163,6,2.0
3475,8.38320455141292,4,1.0
3476,8.339739766019143,14,1.0
3477,8.32239411311117,8,2.0
3478,8.31996102188653,15,3.0
3483,8.215276958936633,12,1.0
3487,8.148156439921625,0,1.0
3488,8.081475040137052,0,1.0
3490,8.009695357742922,6,2.0
3491,8.00736706798333,7,3.0
3492,7.99260665240021,16,1.0
3493,7.8826922062890254,9,2.0
3495,7.83241092718792,5,3.0
3496,7.818027938530729,0,1.0
3497,7.796469243086058,4,3.0
3498,7.773594467360194,10,1.0
3501,7.563200592358071,10,2.0
3502,7.444248649496705,14,1.0
3504,7.29776828253138,2,1.0
3506,6.966967138613983,7,1.0
3509,6.840546529288687,5,1.0
3511,6.656726524178391,0,1.0
3515,4.382026634673881,0,1.0
3520,14.954612946081562,11,202.0
3523,14.418024355437359,6,602.0
3526,13.887996787232163,17,133.0
3527,13.880343723190013,12,306.0
3530,12.429216196844383,0,4.0
3531,11.388189564068671,18,30.0
3533,16.534223773194316,18,1816.0
3535,14.991841933712406,15,1902.0
3537,18.136807794239097,9,2320.0
3538,17.91576010141738,5,2657.0
3539,17.84091672935818,8,3455.0
3544,17.51084709517444,7,2545.0
3547,17.38803528090916,4,2833.0
3548,17.353575872305345,6,1357.0
3549,17.329435164330356,3,1387.0
3553,17.25520877834766,8,1874.0
3555,17.076255700718097,15,2809.0
3558,16.906337669956486,5,510.0
3561,16.785414175124426,10,2296.0
3562,16.706288733261697,8,2161.0
3563,16.681907992460832,4,1139.0
3565,16.635780913513457,6,272.0
3566,16.60609120053192,11,411.0
3567,16.59659285743741,2,1054.0
3568,16.58194594973756,9,291.0
3569,16.484560091034833,4,1551.0
3570,16.443345942138556,7,1725.0
3571,16.436182769428104,0,433.0
3572,16.366233583960174,9,422.0
3573,16.340637501286793,3,979.0
3574,16.326222534380037,3,539.0
3575,16.25512063388339,7,1265.0
3576,16.169332058727857,7,541.0
3577,16.131022537569812,11,259.0
3579,16.06173120419602,5,506.0
3580,16.037836119780266,4,262.0
3581,16.01459806563439,3,1555.0
3582,15.897189220422355,8,883.0
3583,15.86973992710584,6,232.0
3586,15.825093317650557,1,1395.0
